"Time","{__name__=""container_memory_usage_bytes"", endpoint=""https-metrics"", id=""/kubepods/besteffort/podb1dc00c5-9306-4652-b735-a530c83df5ef"", instance=""192.168.39.96:10250"", job=""kubelet"", metrics_path=""/metrics/cadvisor"", namespace=""app"", node=""minikube"", pod=""my-app-deployment-646594f7b7-674rg"", service=""prometheus-operator-kube-p-kubelet""}"
2025-05-21 13:06:00,93134848
2025-05-21 13:08:00,93114368
2025-05-21 13:10:00,93286400
2025-05-21 13:12:00,93151232
2025-05-21 13:14:00,93147136
2025-05-21 13:16:00,93265920
2025-05-21 13:18:00,93159424
2025-05-21 13:20:00,93122560
2025-05-21 13:22:00,93147136
2025-05-21 13:24:00,93155328
2025-05-21 13:26:00,93138944
2025-05-21 13:28:00,93188096
2025-05-21 13:30:00,93163520
2025-05-21 13:32:00,93179904
2025-05-21 13:34:00,93188096
2025-05-21 13:36:00,93171712
2025-05-21 13:38:00,93138944
2025-05-21 13:40:00,93171712
2025-05-21 13:42:00,93171712
2025-05-21 13:44:00,93184000
2025-05-21 13:46:00,93212672
2025-05-21 13:48:00,93229056
2025-05-21 13:50:00,93356032
2025-05-21 13:52:00,93233152
2025-05-21 13:54:00,93229056
2025-05-21 13:56:00,93229056
2025-05-21 13:58:00,93257728
2025-05-21 14:00:00,93241344
2025-05-21 14:02:00,93237248
2025-05-21 14:04:00,93237248
2025-05-21 14:06:00,93237248
2025-05-21 14:08:00,93257728
2025-05-21 14:10:00,93339648
2025-05-21 14:12:00,93323264
2025-05-21 14:14:00,93323264
2025-05-21 14:16:00,93335552
2025-05-21 14:18:00,93343744
2025-05-21 14:20:00,93323264
2025-05-21 14:22:00,93347840
2025-05-21 14:24:00,93360128
2025-05-21 14:26:00,93351936
2025-05-21 14:28:00,93347840
2025-05-21 14:30:00,93351936
2025-05-21 14:32:00,93466624
2025-05-21 14:34:00,93376512
2025-05-21 14:36:00,93380608
2025-05-21 14:38:00,93384704
2025-05-21 14:40:00,93396992
2025-05-21 14:42:00,93417472
2025-05-21 14:44:00,93396992
2025-05-21 14:46:00,93405184
2025-05-21 14:48:00,93519872
2025-05-21 14:50:00,93384704
2025-05-21 14:52:00,93405184
2025-05-21 14:54:00,93409280
2025-05-21 14:56:00,93409280
2025-05-21 14:58:00,93405184
2025-05-21 15:00:00,93450240
2025-05-21 15:02:00,93462528
2025-05-21 15:04:00,93442048
2025-05-21 15:06:00,93450240
2025-05-21 15:08:00,93466624
2025-05-21 15:10:00,93442048
2025-05-21 15:12:00,93429760
2025-05-21 15:14:00,93560832
2025-05-21 15:16:00,93450240
2025-05-21 15:18:00,93437952
2025-05-21 15:20:00,93442048
2025-05-21 15:22:00,93446144
2025-05-21 15:24:00,93417472
2025-05-21 15:26:00,93429760
2025-05-21 15:28:00,93446144
2025-05-21 15:30:00,93450240
2025-05-21 15:32:00,93442048
2025-05-21 15:34:00,93429760
2025-05-21 15:36:00,93433856
2025-05-21 15:38:00,93450240
2025-05-21 15:40:00,93446144
2025-05-21 15:42:00,93466624
2025-05-21 15:44:00,93577216
2025-05-21 15:46:00,93454336
2025-05-21 15:48:00,93454336
2025-05-21 15:50:00,93442048
2025-05-21 15:52:00,93437952
2025-05-21 15:54:00,93442048
2025-05-21 15:56:00,93589504
2025-05-21 15:58:00,93442048
2025-05-21 16:00:00,93454336
2025-05-21 16:02:00,93462528
2025-05-21 16:04:00,93478912
2025-05-21 16:06:00,93511680
2025-05-21 16:08:00,93540352
2025-05-21 16:10:00,93532160
2025-05-21 16:12:00,93515776
2025-05-21 16:14:00,93536256
2025-05-21 16:16:00,93671424
2025-05-21 16:18:00,93650944
2025-05-21 16:20:00,93642752
2025-05-21 16:22:00,93532160
2025-05-21 16:24:00,93659136
2025-05-21 16:26:00,93536256
2025-05-21 16:28:00,93523968
2025-05-21 16:30:00,93523968
2025-05-21 16:32:00,93659136
2025-05-21 16:34:00,93663232
2025-05-21 16:36:00,93532160
2025-05-21 16:38:00,93536256
2025-05-21 16:40:00,93511680
2025-05-21 16:42:00,93523968
2025-05-21 16:44:00,93532160
2025-05-21 16:46:00,93536256
2025-05-21 16:48:00,93544448
2025-05-21 16:50:00,93532160
2025-05-21 16:52:00,93544448
2025-05-21 16:54:00,93532160
2025-05-21 16:56:00,93523968
2025-05-21 16:58:00,93536256
2025-05-21 17:00:00,93532160
2025-05-21 17:02:00,93556736
2025-05-21 17:04:00,93564928
2025-05-21 17:06:00,93618176
2025-05-21 17:08:00,93646848
2025-05-21 17:10:00,93638656
2025-05-21 17:12:00,93773824
2025-05-21 17:14:00,93626368
2025-05-21 17:16:00,93626368
2025-05-21 17:18:00,93618176
2025-05-21 17:20:00,93614080
2025-05-21 17:22:00,93626368
2025-05-21 17:24:00,93745152
2025-05-21 17:26:00,93769728
2025-05-21 17:28:00,93646848
2025-05-21 17:30:00,93642752
2025-05-21 17:32:00,93605888
2025-05-21 17:34:00,93634560
2025-05-21 17:36:00,93630464
2025-05-21 17:38:00,93634560
2025-05-21 17:40:00,93650944
2025-05-21 17:42:00,93634560
2025-05-21 17:44:00,93626368
2025-05-21 17:46:00,93650944
2025-05-21 17:48:00,93642752
2025-05-21 17:50:00,93769728
2025-05-21 17:52:00,93638656
2025-05-21 17:54:00,93646848
2025-05-21 17:56:00,93646848
2025-05-21 17:58:00,93704192
2025-05-21 18:00:00,93749248
2025-05-21 18:02:00,93876224
2025-05-21 18:04:00,93732864
2025-05-21 18:06:00,93736960
2025-05-21 18:08:00,93851648
2025-05-21 18:10:00,93863936
2025-05-21 18:12:00,93728768
2025-05-21 18:14:00,93732864
2025-05-21 18:16:00,93868032
2025-05-21 18:18:00,93736960
2025-05-21 18:20:00,93753344
2025-05-21 18:22:00,93745152
2025-05-21 18:24:00,93868032
2025-05-21 18:26:00,93736960
2025-05-21 18:28:00,93741056
2025-05-21 18:30:00,93753344
2025-05-21 18:32:00,93749248
2025-05-21 18:34:00,93741056
2025-05-21 18:36:00,93741056
2025-05-21 18:38:00,93892608
2025-05-21 18:40:00,93757440
2025-05-21 18:42:00,93773824
2025-05-21 18:44:00,93798400
2025-05-21 18:46:00,93769728
2025-05-21 18:48:00,93769728
2025-05-21 18:50:00,93913088
2025-05-21 18:52:00,93908992
2025-05-21 18:54:00,93782016
2025-05-21 18:56:00,93782016
2025-05-21 18:58:00,93786112
2025-05-21 19:00:00,93794304
2025-05-21 19:02:00,93806592
2025-05-21 19:04:00,93925376
2025-05-21 19:06:00,93790208
2025-05-21 19:08:00,93777920
2025-05-21 19:10:00,93904896
2025-05-21 19:12:00,93769728
2025-05-21 19:14:00,93790208
2025-05-21 19:16:00,93913088
2025-05-21 19:18:00,93782016
2025-05-21 19:20:00,93790208
2025-05-21 19:22:00,93798400
2025-05-21 19:24:00,93818880
2025-05-21 19:26:00,93814784
2025-05-21 19:28:00,93802496
2025-05-21 19:30:00,93794304
2025-05-21 19:32:00,93802496
2025-05-21 19:34:00,93814784
2025-05-21 19:36:00,93818880
2025-05-21 19:38:00,93810688
2025-05-21 19:40:00,93818880
2025-05-21 19:42:00,93843456
2025-05-21 19:44:00,93822976
2025-05-21 19:46:00,93806592
2025-05-21 19:48:00,93814784
2025-05-21 19:50:00,93814784
2025-05-21 19:52:00,93818880
2025-05-21 19:54:00,93827072
2025-05-21 19:56:00,93818880
2025-05-21 19:58:00,94007296
2025-05-21 20:00:00,93855744
2025-05-21 20:02:00,93900800
2025-05-21 20:04:00,93900800
2025-05-21 20:06:00,93884416
2025-05-21 20:08:00,93913088
2025-05-21 20:10:00,93900800
2025-05-21 20:12:00,93904896
2025-05-21 20:14:00,94027776
2025-05-21 20:16:00,93896704
2025-05-21 20:18:00,93892608
2025-05-21 20:20:00,93929472
2025-05-21 20:22:00,93908992
2025-05-21 20:24:00,93892608
2025-05-21 20:26:00,93908992
2025-05-21 20:28:00,93913088
2025-05-21 20:30:00,93904896
2025-05-21 20:32:00,93908992
2025-05-21 20:34:00,93904896
2025-05-21 20:36:00,94035968
2025-05-21 20:38:00,93921280
2025-05-21 20:40:00,94048256
2025-05-21 20:42:00,93917184
2025-05-21 20:44:00,93900800
2025-05-21 20:46:00,93913088
2025-05-21 20:48:00,93913088
2025-05-21 20:50:00,93904896
2025-05-21 20:52:00,93929472
2025-05-21 20:54:00,94048256
2025-05-21 20:56:00,93880320
2025-05-21 20:58:00,93908992
2025-05-21 21:00:00,93921280
2025-05-21 21:02:00,93900800
2025-05-21 21:04:00,93904896
2025-05-21 21:06:00,94035968
2025-05-21 21:08:00,93880320
2025-05-21 21:10:00,93904896
2025-05-21 21:12:00,93921280
2025-05-21 21:14:00,93904896
2025-05-21 21:16:00,93908992
2025-05-21 21:18:00,93876224
2025-05-21 21:20:00,93917184
2025-05-21 21:22:00,93917184
2025-05-21 21:24:00,93892608
2025-05-21 21:26:00,93904896
2025-05-21 21:28:00,93921280
2025-05-21 21:30:00,93925376
2025-05-21 21:32:00,93941760
2025-05-21 21:34:00,93921280
2025-05-21 21:36:00,94056448
2025-05-21 21:38:00,93925376
2025-05-21 21:40:00,93933568
2025-05-21 21:42:00,93929472
2025-05-21 21:44:00,93933568
2025-05-21 21:46:00,93929472
2025-05-21 21:48:00,93937664
2025-05-21 21:50:00,93904896
2025-05-21 21:52:00,94076928
2025-05-21 21:54:00,93958144
2025-05-21 21:56:00,93941760
2025-05-21 21:58:00,93966336
2025-05-21 22:00:00,93962240
2025-05-21 22:02:00,93978624
2025-05-21 22:04:00,93978624
2025-05-21 22:06:00,93970432
2025-05-21 22:08:00,93986816
2025-05-21 22:10:00,93962240
2025-05-21 22:12:00,93970432
2025-05-21 22:14:00,93962240
2025-05-21 22:16:00,93954048
2025-05-21 22:18:00,93982720
2025-05-21 22:20:00,93982720
2025-05-21 22:22:00,93962240
2025-05-21 22:24:00,93978624
2025-05-21 22:26:00,94085120
2025-05-21 22:28:00,93970432
2025-05-21 22:30:00,93966336
2025-05-21 22:32:00,93986816
2025-05-21 22:34:00,93982720
2025-05-21 22:36:00,93982720
2025-05-21 22:38:00,93970432
2025-05-21 22:40:00,93954048
2025-05-21 22:42:00,93974528
2025-05-21 22:44:00,93982720
2025-05-21 22:46:00,93990912
2025-05-21 22:48:00,93974528
2025-05-21 22:50:00,93958144
2025-05-21 22:52:00,93974528
2025-05-21 22:54:00,93970432
2025-05-21 22:56:00,93970432
2025-05-21 22:58:00,93978624
2025-05-21 23:00:00,93970432
2025-05-21 23:02:00,93978624
2025-05-21 23:04:00,93995008
2025-05-21 23:06:00,93982720
2025-05-21 23:08:00,93954048
2025-05-21 23:10:00,93982720
2025-05-21 23:12:00,93958144
2025-05-21 23:14:00,93974528
2025-05-21 23:16:00,93941760
2025-05-21 23:18:00,93986816
2025-05-21 23:20:00,93986816
2025-05-21 23:22:00,93966336
2025-05-21 23:24:00,93978624
2025-05-21 23:26:00,93978624
2025-05-21 23:28:00,93958144
2025-05-21 23:30:00,93974528
2025-05-21 23:32:00,93990912
2025-05-21 23:34:00,94101504
2025-05-21 23:36:00,93978624
2025-05-21 23:38:00,93982720
2025-05-21 23:40:00,93970432
2025-05-21 23:42:00,93978624
2025-05-21 23:44:00,93982720
2025-05-21 23:46:00,93962240
2025-05-21 23:48:00,93982720
2025-05-21 23:50:00,93982720
2025-05-21 23:52:00,93962240
2025-05-21 23:54:00,93966336
2025-05-21 23:56:00,93962240
2025-05-21 23:58:00,93990912
2025-05-22 00:00:00,93962240
2025-05-22 00:02:00,94085120
2025-05-22 00:04:00,93974528
2025-05-22 00:06:00,93974528
2025-05-22 00:08:00,93999104
2025-05-22 00:10:00,94003200
2025-05-22 00:12:00,94003200
2025-05-22 00:14:00,94138368
2025-05-22 00:16:00,94134272
2025-05-22 00:18:00,94134272
2025-05-22 00:20:00,94023680
2025-05-22 00:22:00,94019584
2025-05-22 00:24:00,94019584
2025-05-22 00:26:00,94023680
2025-05-22 00:28:00,94011392
2025-05-22 00:30:00,94015488
2025-05-22 00:32:00,94003200
2025-05-22 00:34:00,94011392
2025-05-22 00:36:00,94027776
2025-05-22 00:38:00,94003200
2025-05-22 00:40:00,94154752
2025-05-22 00:42:00,93995008
2025-05-22 00:44:00,94015488
2025-05-22 00:46:00,94134272
2025-05-22 00:48:00,94150656
2025-05-22 00:50:00,93995008
2025-05-22 00:52:00,94023680
2025-05-22 00:54:00,93995008
2025-05-22 00:56:00,94146560
2025-05-22 00:58:00,94138368
2025-05-22 01:00:00,94003200
2025-05-22 01:02:00,94060544
2025-05-22 01:04:00,94040064
2025-05-22 01:06:00,94035968
2025-05-22 01:08:00,94023680
2025-05-22 01:10:00,94027776
2025-05-22 01:12:00,94060544
2025-05-22 01:14:00,94056448
2025-05-22 01:16:00,94044160
2025-05-22 01:18:00,94027776
2025-05-22 01:20:00,94048256
2025-05-22 01:22:00,94113792
2025-05-22 01:24:00,94134272
2025-05-22 01:26:00,94109696
2025-05-22 01:28:00,94244864
2025-05-22 01:30:00,94117888
2025-05-22 01:32:00,94113792
2025-05-22 01:34:00,94109696
2025-05-22 01:36:00,94154752
2025-05-22 01:38:00,94146560
2025-05-22 01:40:00,94175232
2025-05-22 01:42:00,94167040
2025-05-22 01:44:00,94158848
2025-05-22 01:46:00,94150656
2025-05-22 01:48:00,94126080
2025-05-22 01:50:00,94158848
2025-05-22 01:52:00,94150656
2025-05-22 01:54:00,94265344
2025-05-22 01:56:00,94146560
2025-05-22 01:58:00,94134272
2025-05-22 02:00:00,94162944
2025-05-22 02:02:00,94138368
2025-05-22 02:04:00,94167040
2025-05-22 02:06:00,94167040
2025-05-22 02:08:00,94167040
2025-05-22 02:10:00,94150656
2025-05-22 02:12:00,94162944
2025-05-22 02:14:00,94154752
2025-05-22 02:16:00,94158848
2025-05-22 02:18:00,94281728
2025-05-22 02:20:00,94158848
2025-05-22 02:22:00,94150656
2025-05-22 02:24:00,94167040
2025-05-22 02:26:00,94171136
2025-05-22 02:28:00,94150656
2025-05-22 02:30:00,94162944
2025-05-22 02:32:00,94126080
2025-05-22 02:34:00,94158848
2025-05-22 02:36:00,94158848
2025-05-22 02:38:00,94138368
2025-05-22 02:40:00,94154752
2025-05-22 02:42:00,94171136
2025-05-22 02:44:00,94162944
2025-05-22 02:46:00,94281728
2025-05-22 02:48:00,94158848
2025-05-22 02:50:00,94154752
2025-05-22 02:52:00,94162944
2025-05-22 02:54:00,94158848
2025-05-22 02:56:00,94179328
2025-05-22 02:58:00,94150656
2025-05-22 03:00:00,94158848
2025-05-22 03:02:00,94265344
2025-05-22 03:04:00,94277632
2025-05-22 03:06:00,94175232
2025-05-22 03:08:00,94150656
2025-05-22 03:10:00,94162944
2025-05-22 03:12:00,94162944
2025-05-22 03:14:00,94285824
2025-05-22 03:16:00,94171136
2025-05-22 03:18:00,94175232
2025-05-22 03:20:00,94167040
2025-05-22 03:22:00,94162944
2025-05-22 03:24:00,94158848
2025-05-22 03:26:00,94162944
2025-05-22 03:28:00,94158848
2025-05-22 03:30:00,94171136
2025-05-22 03:32:00,94150656
2025-05-22 03:34:00,94154752
2025-05-22 03:36:00,94171136
2025-05-22 03:38:00,94175232
2025-05-22 03:40:00,94154752
2025-05-22 03:42:00,94175232
2025-05-22 03:44:00,94162944
2025-05-22 03:46:00,94158848
2025-05-22 03:48:00,94183424
2025-05-22 03:50:00,94175232
2025-05-22 03:52:00,94281728
2025-05-22 03:54:00,94175232
2025-05-22 03:56:00,94277632
2025-05-22 03:58:00,94183424
2025-05-22 04:00:00,94175232
2025-05-22 04:02:00,94162944
2025-05-22 04:04:00,94167040
2025-05-22 04:06:00,94171136
2025-05-22 04:08:00,94171136
2025-05-22 04:10:00,94175232
2025-05-22 04:12:00,94171136
2025-05-22 04:14:00,94150656
2025-05-22 04:16:00,94150656
2025-05-22 04:18:00,94142464
2025-05-22 04:20:00,94175232
2025-05-22 04:22:00,94171136
2025-05-22 04:24:00,94167040
2025-05-22 04:26:00,94175232
2025-05-22 04:28:00,94171136
2025-05-22 04:30:00,94175232
2025-05-22 04:32:00,94167040
2025-05-22 04:34:00,94130176
2025-05-22 04:36:00,94228480
2025-05-22 04:38:00,94179328
2025-05-22 04:40:00,94162944
2025-05-22 04:42:00,94167040
2025-05-22 04:44:00,94269440
2025-05-22 04:46:00,94162944
2025-05-22 04:48:00,94179328
2025-05-22 04:50:00,94294016
2025-05-22 04:52:00,94167040
2025-05-22 04:54:00,94167040
2025-05-22 04:56:00,94167040
2025-05-22 04:58:00,94175232
2025-05-22 05:00:00,94171136
2025-05-22 05:02:00,94175232
2025-05-22 05:04:00,94183424
2025-05-22 05:06:00,94158848
2025-05-22 05:08:00,94162944
2025-05-22 05:10:00,94167040
2025-05-22 05:12:00,94273536
2025-05-22 05:14:00,94179328
2025-05-22 05:16:00,94167040
2025-05-22 05:18:00,94179328
2025-05-22 05:20:00,94146560
2025-05-22 05:22:00,94179328
2025-05-22 05:24:00,94171136
2025-05-22 05:26:00,94298112
2025-05-22 05:28:00,94179328
2025-05-22 05:30:00,94289920
2025-05-22 05:32:00,94150656
2025-05-22 05:34:00,94171136
2025-05-22 05:36:00,94261248
2025-05-22 05:38:00,94150656
2025-05-22 05:40:00,94167040
2025-05-22 05:42:00,94154752
2025-05-22 05:44:00,94167040
2025-05-22 05:46:00,94158848
2025-05-22 05:48:00,94167040
2025-05-22 05:50:00,94171136
2025-05-22 05:52:00,94154752
2025-05-22 05:54:00,94294016
2025-05-22 05:56:00,94175232
2025-05-22 05:58:00,94171136
2025-05-22 06:00:00,94171136
2025-05-22 06:02:00,94167040
2025-05-22 06:04:00,94146560
2025-05-22 06:06:00,94146560
2025-05-22 06:08:00,94162944
2025-05-22 06:10:00,94302208
2025-05-22 06:12:00,94167040
2025-05-22 06:14:00,94273536
2025-05-22 06:16:00,94158848
2025-05-22 06:18:00,94171136
2025-05-22 06:20:00,94146560
2025-05-22 06:22:00,94154752
2025-05-22 06:24:00,94281728
2025-05-22 06:26:00,94167040
2025-05-22 06:28:00,94183424
2025-05-22 06:30:00,94289920
2025-05-22 06:32:00,94154752
2025-05-22 06:34:00,94171136
2025-05-22 06:36:00,94162944
2025-05-22 06:38:00,94171136
2025-05-22 06:40:00,94158848
2025-05-22 06:42:00,94167040
2025-05-22 06:44:00,94171136
2025-05-22 06:46:00,94171136
2025-05-22 06:48:00,94179328
2025-05-22 06:50:00,94294016
2025-05-22 06:52:00,94171136
2025-05-22 06:54:00,94183424
2025-05-22 06:56:00,94162944
2025-05-22 06:58:00,94158848
2025-05-22 07:00:00,94167040
2025-05-22 07:02:00,94162944
2025-05-22 07:04:00,94150656
2025-05-22 07:06:00,94171136
2025-05-22 07:08:00,94150656
2025-05-22 07:10:00,94183424
2025-05-22 07:12:00,94158848
2025-05-22 07:14:00,94175232
2025-05-22 07:16:00,94158848
2025-05-22 07:18:00,94310400
2025-05-22 07:20:00,94281728
2025-05-22 07:22:00,94167040
2025-05-22 07:24:00,94167040
2025-05-22 07:26:00,94179328
2025-05-22 07:28:00,94175232
2025-05-22 07:30:00,94171136
2025-05-22 07:32:00,94179328
2025-05-22 07:34:00,94167040
2025-05-22 07:36:00,94167040
2025-05-22 07:38:00,94154752
2025-05-22 07:40:00,94158848
2025-05-22 07:42:00,94171136
2025-05-22 07:44:00,94187520
2025-05-22 07:46:00,94162944
2025-05-22 07:48:00,94171136
2025-05-22 07:50:00,94162944
2025-05-22 07:52:00,94171136
2025-05-22 07:54:00,94183424
2025-05-22 07:56:00,94179328
2025-05-22 07:58:00,94167040
2025-05-22 08:00:00,94167040
2025-05-22 08:02:00,94162944
2025-05-22 08:04:00,94289920
2025-05-22 08:06:00,94195712
2025-05-22 08:08:00,94199808
2025-05-22 08:10:00,94203904
2025-05-22 08:12:00,94195712
2025-05-22 08:14:00,94191616
2025-05-22 08:16:00,94318592
2025-05-22 08:18:00,94306304
2025-05-22 08:20:00,94322688
2025-05-22 08:22:00,94203904
2025-05-22 08:24:00,94203904
2025-05-22 08:26:00,94195712
2025-05-22 08:28:00,94208000
2025-05-22 08:30:00,94343168
2025-05-22 08:32:00,94318592
2025-05-22 08:34:00,94212096
2025-05-22 08:36:00,94203904
2025-05-22 08:38:00,94203904
2025-05-22 08:40:00,94216192
2025-05-22 08:42:00,94294016
2025-05-22 08:44:00,94269440
2025-05-22 08:46:00,94281728
2025-05-22 08:48:00,94273536
2025-05-22 08:50:00,94277632
2025-05-22 08:52:00,94285824
2025-05-22 08:54:00,94261248
2025-05-22 08:56:00,94294016
2025-05-22 08:58:00,94277632
2025-05-22 09:00:00,94281728
2025-05-22 09:02:00,94261248
2025-05-22 09:04:00,94269440
2025-05-22 09:06:00,94269440
2025-05-22 09:08:00,94285824
2025-05-22 09:10:00,94392320
2025-05-22 09:12:00,94269440
2025-05-22 09:14:00,94289920
2025-05-22 09:16:00,94404608
2025-05-22 09:18:00,94310400
2025-05-22 09:20:00,94306304
2025-05-22 09:22:00,94314496
2025-05-22 09:24:00,94334976
2025-05-22 09:26:00,94326784
2025-05-22 09:28:00,94302208
2025-05-22 09:30:00,94326784
2025-05-22 09:32:00,94330880
2025-05-22 09:34:00,94314496
2025-05-22 09:36:00,94314496
2025-05-22 09:38:00,94453760
2025-05-22 09:40:00,94334976
2025-05-22 09:42:00,94310400
2025-05-22 09:44:00,94298112
2025-05-22 09:46:00,94306304
2025-05-22 09:48:00,94318592
2025-05-22 09:50:00,94445568
2025-05-22 09:52:00,94310400
2025-05-22 09:54:00,94314496
2025-05-22 09:56:00,94322688
2025-05-22 09:58:00,94334976
2025-05-22 10:00:00,94318592
